NEEDS,152,nidz,LISt,4
ISSUE,152,'I-.Su,'I-.Sr,1
10,418,tEn,tIL,25
HALL,152,hcl,KcL,9
CONGRESS,152,'kaG-grxs,'KcK-KrIt,1
CONSIDERED,151,kxn-'sI-dRd,KIL-'tI-SrS,1
YOU'RE,151,yUr,Krr,5
COUNTRIES,151,'k^n-triz,'KIL-trIt,2
LIKELY,151,'lA-kli,'LI-KLI,1
WORKING,151,'wR-kIG,'wr-KIK,1
EARTH,155,RT,rT,2
SAT,150,s@t,tIt,20
MEET,149,mit,BIt,44
HAPPENED,149,'h@-pxnd,'KI-BILS,2
LABOR,160,'le-bR,'LI-Br,5
ENTIRE,149,En-'tA-R,IL-'tI-r,1
PURPOSE,149,'pR-pxs,'Br-BIt,1
RESULTS,149,rx-'z^lts,rI-'tILtt,1
CASES,148,'ke-sxz,'KI-tIt,6
WILLIAM,148,'wIl-yxm,'wIL-KIB,2
HAIR,148,hEr,KIr,5
STAND,148,st@nd,ttILS,6
PRODUCTION,148,prx-'d^k-Sxn,BrI-'SIK-SIL,3
DIFFERENCE,148,'dI-frxns,'SI-FrILt,2
FALL,147,fcl,FcL,3
INVOLVED,147,In-'valvd,IL-'FcLFS,1
FOOD,151,fud,FrS,3
STOCK,147,stak,ttcK,2
PARTICULARLY,146,pxr-'tI-kyU-lR-li,BIr-'tI-KKr-Lr-LI,1
EARLIER,146,'R-li-R,'r-LI-r,1
INCREASED,146,In-'krist,IL-'KrItt,1
KNOWLEDGE,145,'na-lxJ,'Lc-LIS,2
LETTER,145,'lE-dR,'LI-Sr,10
SENT,145,sEnt,tILt,24
USING,145,'yu-zIG,'Kr-tIK,2
HOUR,182,'W-R,'W-r,1
CLUB,145,kl^b,KLIB,10
WHOM,145,hum,KrB,9
BELOW,145,bx-'lo,BI-'Lr,1
THINKING,145,'TIG-kIG,'TIK-KIK,2
EFFORT,145,'E-fRt,'I-Frt,1
PAID,145,ped,BIS,33
CHRISTIAN,144,'krIs-Cxn,'KrIt-SIL,1
YES,144,yEs,KIt,33
BILL,143,bIl,BIL,33
TRADE,143,tred,trIS,5
DEAL,143,dil,SIL,35
BLUE,143,blu,BLr,4
SQUARE,147,skwEr,tKwIr,1
READY,143,'rE-di,'rI-SI,4
CERTAINLY,143,'sR-txn-li,'tr-tIL-LI,1
IDEAS,143,.A-'di-xz,.I-'SI-It,1
BOYS,143,bOz,Brt,14
INDUSTRIAL,143,In-'d^-stri-xl,IL-'SI-ttrI-IL,1
POINTS,143,pOnts,BrLtt,2
GIRLS,142,gRlz,KrLt,7
BAD,142,b@d,BIS,33
MORAL,142,'mcr-xl,'Bcr-IL,1
DUE,142,du,Sr,9
METHOD,142,'mE-Txd,'BI-TIS,1
ADDITION,142,x-'dI-Sxn,I-'SI-SIL,1
METHODS,142,'mE-Txdz,'BI-TISt,1
5,578,fAv,FIF,3
NEARLY,141,'nir-li,'LIr-LI,1
DECIDED,141,dx-'sA-dxd,SI-'tI-SIS,1
DIRECTLY,141,dA-'rEkt-li,SI-'rIKt-LI,1
WEEKS,141,wiks,wIKt,4
READING,141,'ri-dIG,'rI-SIK,5
SHOWED,141,Sod,SrS,8
THROUGHOUT,141,.Tru-'Wt,.Trr-'Wt,1
NEITHER,141,'ni-DR,'LI-Tr,4
STATEMENT,141,'stet-mxnt,'ttIt-BILt,1
TRY,140,trA,trI,3
COLOR,140,'k^-lR,'KI-Lr,4
QUESTIONS,140,'kwEs-Cxnz,'KwIt-SILt,1
ANYONE,140,'E-ni-w^n,'I-LI-wIL,1
KENNEDY,140,'kE-nx-di,'KI-LI-SI,2
ACCORDING,140,x-'kcr-dIG,I-'Kcr-SIK,1
NATION,145,'ne-Sxn,'LI-SIL,10
LAY,143,le,LI,7
PROGRAMS,139,'pro-gr@mz,'Brr-KrIBt,1
SERVICES,139,'sR-vx-sxz,'tr-FI-tIt,2
FRENCH,139,frEnC,FrILS,3
REMEMBER,138,rx-'mEm-bR,rI-'BIB-Br,1
PHYSICAL,138,'fI-zx-kxl,'FI-tI-KIL,3
SIZE,138,sAz,tIt,20
RECORD,137,'rE-kRd,'rI-KrS,1
COMES,137,k^mz,KIBt,14
STRENGTH,137,strEGT,ttrIKT,1
SOUTHERN,137,'s^-DRn,'tI-TrL,1
MEMBER,137,'mEm-bR,'BIB-Br,3
UNDERSTAND,137,.^n-dR-'st@nd,.IL-Sr-'ttILS,1
WESTERN,137,'wE-stRn,'wI-ttrL,1
POPULATION,136,.pa-pyU-'le-Sxn,.Bc-BKr-'LI-SIL,1
NORMAL,136,'ncr-mxl,'Lcr-BIL,2
MERELY,135,'mir-li,'BIr-LI,2
VOLUME,135,'val-yum,'FcL-KrB,1
APPEARED,135,x-'pird,I-'BIrS,1
DISTRICT,138,'dI-strxkt,'SI-ttrIKt,1
TEMPERATURE,135,'tEm-px-rx-CR,'tIB-BI-rI-Sr,1
CONCERNED,135,kxn-'sRnd,KIL-'trLS,1
DIRECTION,134,dA-'rEk-Sxn,SI-'rIK-SIL,1
TRIAL,134,'trA-xl,'trI-IL,1
TROUBLE,134,'tr^-bxl,'trI-BIL,5
SUMMER,134,'s^-mR,'tI-Br,7
RAN,134,r@n,rIL,8
CONTINUED,133,kxn-'tIn-.yud,KIL-'tIL-.KrS,1
LITERATURE,133,'lI-dx-rx-CR,'LI-SI-rI-Sr,1
LIST,133,lIst,LItt,11
SALES,133,selz,tILt,24
MAYBE,133,'me-bi,'BI-BI,6
FRIEND,133,frEnd,FrILS,3
EVENING,133,'i-vx-nIG,'I-FI-LIK,1
PROVIDED,132,prx-'vA-dxd,BrI-'FI-SIS,1
ASSOCIATION,132,x-.so-si-'e-Sxn,I-.tr-tI-'I-SIL,1
ARMY,132,'ar-mi,'cr-BI,1
INFLUENCE,132,'In-.flu-xns,'IL-.FLr-ILt,1
LED,132,lEd,LIS,17
MET,132,mEt,BIt,44
GENERALLY,132,'JE-nx-rx-li,'SI-LI-rI-LI,1
STUDENT,131,'stu-dxnt,'ttr-SILt,1
OPENED,131,'o-pxnd,'r-BILS,1
CHANCE,131,C@ns,SILt,20
SCIENCE,131,'sA-xns,'tI-ILt,1
STEP,131,stEp,ttIB,6
CHANGES,131,'Cen-Jxs,'SIL-SIt,1
FORMER,131,'fcr-mR,'Fcr-Br,2
HUSBAND,131,'h^z-bxnd,'KIt-BILS,1
WORKS,130,wRks,wrKt,2
CAUSE,130,kcz,Kct,9
MONTH,134,m^nT,BILT,1
HOT,130,hat,Kct,9
AVERAGE,130,'@v-rxJ,'IF-rIS,1
AID,130,ed,IS,12
SERIES,130,'sir-.iz,'tIr-.It,2
WOULDN'T,129,'wU-dxnt,'wr-SILt,1
DIRECT,129,dA-'rEkt,SI-'rIKt,1
PIECE,129,pis,BIt,44
SYSTEMS,129,'sI-stxmz,'tI-ttIBt,1
EFFECTIVE,129,x-'fEk-txv,I-'FIK-tIF,1
MYSELF,129,.mA-'sElf,.BI-'tILF,1
GEORGE,129,JcrJ,ScrS,4
THEORY,129,'Tir-i,'TIr-I,1
WRONG,129,rcG,rcK,2
LEAD,129,lid,LIS,17
PLANNING,129,'pl@-nIG,'BLI-LIK,1
STOPPED,129,stapt,ttcBt,2
SOVIET,129,'so-vi-xt,'tr-FI-It,1
ORGANIZATION,128,.cr-gx-nA-'ze-Sxn,.cr-KI-LI-'tI-SIL,1
CLEARLY,128,'klir-li,'KLIr-LI,1
WAYS,128,wez,wIt,11
FREEDOM,128,'fri-dxm,'FrI-SIB,1
MOVEMENT,128,'muv-mxnt,'BrF-BILt,1
WORKED,128,wRkt,wrKt,2
ASK,128,@sk,ItK,1
NOTE,127,not,Lrt,10
EFFORTS,127,'E-fRts,'I-Frtt,1
MEANING,127,'mi-nIG,'BI-LIK,11
FORMS,127,fcrmz,FcrBt,3
FEAR,127,fir,FIr,3
SOMEWHAT,127,'s^m-w^t,'tIB-wIt,1
CONSIDER,127,kxn-'sI-dR,KIL-'tI-Sr,1
PRESS,127,prEs,BrIt,13
LOT,144,lat,Lct,5
TREATMENT,127,'trit-mxnt,'trIt-BILt,1
BEAUTIFUL,127,'byu-dx-fxl,'BKr-SI-FIL,1
BED,127,bEd,BIS,33
HOTEL,126,.ho-'tEl,.Kr-'tIL,1
PLACED,126,plest,BLItt,5
TRUTH,126,truT,trrT,1
SPRING,126,sprIG,tBrIK,5
MAN'S,125,m@nz,BILt,37
I'VE,125,Av,IF,6
HERSELF,125,.hR-'sElf,.Kr-'tILF,1
NUMBERS,125,'n^m-bRz,'LIB-Brt,1
CARRIED,125,'kEr-id,'KIr-IS,3
PLANT,125,pl@nt,BLILt,5
APPARENTLY,125,x-'pEr-xnt-li,I-'BIr-ILt-LI,1
HE'S,125,hiz,KIt,33
GROUPS,125,grups,KrrBt,3
RESPECT,125,rx-'spEkt,rI-'tBIKt,1
WIDE,140,wAd,wIS,9
DEGREE,125,dx-'gri,SI-'KrI,3
EASY,124,'i-zi,'I-tI,3
REACTION,124,.ri-'@k-Sxn,.rI-'IK-SIL,1
MANNER,124,'m@-nR,'BI-Lr,7
FARM,124,farm,FcrB,2
IMMEDIATELY,123,x-'mi-di-xt-li,I-'BI-SI-It-LI,1
GAME,123,gem,KIB,30
RUNNING,123,'r^-nIG,'rI-LIK,4
LARGER,123,'lar-JR,'Lcr-Sr,2
LOWER,135,'lo-R,'Lr-r,2
RECENTLY,123,'ri-sxnt-li,'rI-tILt-LI,1
APPROACH,123,x-'proC,I-'BrrS,1
COUPLE,122,'k^-pxl,'KI-BIL,11
EYE,122,A,I,4
PERFORMANCE,122,pR-'fcr-mxns,Br-'Fcr-BILt,1
DAILY,122,'de-li,'SI-LI,19
DE,122,de,SI,8
FEED,122,fid,FIS,8
CHARGE,125,CarJ,ScrS,4
OPPORTUNITY,121,.a-pR-'tu-nx-ti,.c-Br-'tr-LI-tI,1
ARMS,121,armz,crBt,1
MARCH,124,marC,BcrS,11
PERSONS,121,'pR-sxnz,'Br-tILt,2
BLOOD,121,bl^d,BLIS,13
UNDERSTANDING,121,.^n-dR-'st@n-dIG,.IL-Sr-'ttIL-SIK,1
RADIO,123,'re-di-.o,'rI-SI-.r,1
STOP,120,stap,ttcB,1
TECHNICAL,120,'tEk-nx-kxl,'tIK-LI-KIL,1
PROGRESS,120,'pra-grEs,'Brc-KrIt,1
ADDITIONAL,120,x-'dI-Sx-nxl,I-'SI-SI-LIL,1
DESCRIBED,120,dx-'skrAbd,SI-'tKrIBS,1
FISCAL,120,'fI-skxl,'FI-tKIL,1
MAIN,119,men,BIL,33
TEST,119,tEst,tItt,10
SERVED,119,sRvd,trFS,1
DETERMINED,119,dx-'tR-mxnd,SI-'tr-BILS,1
BASED,119,best,BItt,27
REPORTED,119,rx-'pcr-dxd,rI-'Bcr-SIS,1
WINDOW,119,'wIn-do,'wIL-Sr,3
RELIGION,119,rx-'lI-Jxn,rI-'LI-SIL,2
OH,119,o,r,2
CHIEF,119,Cif,SIF,15
DECISION,119,dx-'sI-Zxn,SI-'tI-SIL,1
STEPS,119,stEps,ttIBt,4
IMAGE,119,'I-mxJ,'I-BIS,2
BRITISH,118,'brI-dxS,'BrI-SIS,1
RESPONSIBILITY,118,rx-.span-sx-'bI-lx-ti,rI-.tBcL-tI-'BI-LI-tI,1
GUN,118,g^n,KIL,31
MIDDLE,156,'mI-dxl,'BI-SIL,19
EUROPE,118,'yUr-xp,'Krr-IB,1
CHARACTER,118,'kEr-xk-tR,'KIr-IK-tr,1
HORSE,117,hcrs,Kcrt,9
WRITING,117,'rA-dIG,'rI-SIK,5
ACCOUNT,117,x-'kWnt,I-'KWLt,1
LEARNED,117,lRnd,LrLS,2
APPEAR,117,x-'pir,I-'BIr,2
ONES,116,w^nz,wILt,15
SERIOUS,116,'sir-i-xs,'tIr-I-It,1
TYPES,116,tAps,tIBt,17
GREEN,116,grin,KrIL,8
LENGTH,116,lEGT,LIKT,1
ACTIVITY,116,.@k-'tI-vx-ti,.IK-'tI-FI-tI,1
FORWARD,115,'fcr-wRd,'Fcr-wrS,1
OBTAINED,115,xb-'tend,IB-'tILS,1
LETTERS,115,'lE-dRs,'LI-Srt,6
RETURNED,115,rx-'tRnd,rI-'trLS,1
SLOWLY,115,'slo-li,'tLr-LI,1
AUDIENCE,115,'c-di-xns,'c-SI-ILt,1
CORNER,115,'kcr-nR,'Kcr-Lr,2
SPECIFIC,115,spx-'sI-fxk,tBI-'tI-FIK,1
ACTIVITIES,115,.@k-'tI-vx-tiz,.IK-'tI-FI-tIt,1
LIVED,115,lIvd,LIFS,2
NUCLEAR,115,'nu-kli-R,'Lr-KLI-r,1
HIT,114,hIt,KIt,33
OBVIOUSLY,114,'ab-vi-x-sli,'cB-FI-I-tLI,1
JUSTICE,114,'J^-stxs,'SI-ttIt,1
GIVES,114,gIvz,KIFt,8
STRAIGHT,114,stret,ttrIt,5
PLANE,114,plen,BLIL,3
QUALITY,114,'kwa-lx-ti,'Kwc-LI-tI,1
6,375,sIks,tIKt,12
DESIGN,114,dx-'zAn,SI-'tIL,2
MOVING,114,'mu-vIG,'Br-FIK,1
DOUBT,114,dWt,SWt,3
LATTER,114,'l@-dR,'LI-Sr,10
POOR,113,pur,Brr,5
CHOICE,113,COs,Srt,21
FUNCTION,113,'f^Gk-Sxn,'FIKK-SIL,1
SAYING,117,'se-IG,'tI-IK,4
BORN,113,bcrn,BcrL,4
15,199,.fIf-'tin,.FIF-'tIL,1
INCLUDE,113,In-'klud,IL-'KLrS,1
STAY,113,ste,ttI,2
PATTERN,113,'p@-dRn,'BI-SrL,2
OPERATION,113,.a-px-'re-Sxn,.c-BI-'rI-SIL,1
FIGURES,132,'fIg-yRz,'FIK-Krt,2
SHOT,126,Sat,Sct,5
PARTS,113,parts,Bcrtt,2
STAFF,116,st@f,ttIF,5
SEVEN,113,'sE-vxn,'tI-FIL,4
PLANS,113,pl@nz,BLILt,5
SUN,112,s^n,tIL,25
30,221,'TR-di,'Tr-SI,1
WHATEVER,112,wxt-'E-vR,wIt-'I-Fr,1
CARS,112,karz,Kcrt,9
POOL,111,pul,BrL,16
FAITH,111,feT,FIT,2
HOSPITAL,110,'ha-spI-txl,'Kc-tBI-tIL,1
WAITING,110,'we-dIG,'wI-SIK,5
EXTENT,110,Ek-'stEnt,IK-'ttILt,1
CORPS,110,kcr,Kcr,5
BALL,110,bcl,BcL,7
LACK,110,l@k,LIK,17
WISH,110,wIS,wIS,9
HEAVY,110,'hE-vi,'KI-FI,3
COMPLETELY,110,kxm-'plit-li,KIB-'BLIt-LI,1
STANDARD,110,'st@n-dRd,'ttIL-SrS,1
SPEAK,110,spik,tBIK,5
INCOME,109,'In-.k^m,'IL-.KIB,1
AHEAD,109,x-'hEd,I-'KIS,1
DEEP,109,dip,SIB,32
DEMOCRATIC,109,.dE-mx-'kr@-dxk,.SI-BI-'KrI-SIK,1
LANGUAGE,109,'l@G-gwxJ,'LIK-KwIS,3
VISIT,109,'vI-zxt,'FI-tIt,7
PRINCIPLE,109,'prIn-sx-pxl,'BrIL-tI-BIL,1
THERE'S,109,DErz,TIrt,1
FIRM,109,fRm,FrB,3
DESIGNED,108,dx-'zAnd,SI-'tILS,2
EFFECTS,108,x-'fEkts,I-'FIKtt,2
DISTANCE,108,'dI-stxns,'SI-ttILt,3
PRODUCTS,108,'pra-d^kts,'Brc-SIKtt,1
NONE,108,n^n,LIL,16
ANALYSIS,108,@n-'@-lx-sxs,IL-'I-LI-tIt,1
IMPORTANCE,108,Im-'pcr-txns,IB-'Bcr-tILt,2
EXPECT,108,Ek-'spEkt,IK-'tBIKt,1
PRICE,116,prAs,BrIt,13
ESTABLISHED,111,Es-'st@-blxSt,It-'ttI-BLISt,1
INDICATED,108,'In-dx-.ke-dxd,'IL-SI-.KI-SIS,1
GROWING,108,'gro-IG,'Krr-IK,3
LEADERS,107,'li-dRz,'LI-Srt,6
DIVISION,107,dx-'vI-Zxn,SI-'FI-SIL,1
EASILY,107,'i-zx-li,'I-tI-LI,1
EXISTENCE,107,Ek-'sI-stxns,IK-'tI-ttILt,2
PRETTY,107,'prI-di,'BrI-SI,2
CITIES,107,'sI-diz,'tI-SIt,5
CONTINUE,107,kxn-'tIn-.yu,KIL-'tIL-.Kr,1
ELEMENTS,107,'E-lx-mxnts,'I-LI-BILtt,1
STRESS,107,strEs,ttrIt,5
NEGRO,122,'ni-.gro,'LI-.Krr,1
DETERMINE,107,dx-'tR-mxn,SI-'tr-BIL,1
ATTITUDE,107,'@-dx-.tud,'I-SI-.trS,1
SERVE,107,sRv,trF,3
LIMITED,111,'lI-mx-txd,'LI-BI-tIS,1
8,263,et,It,14
REMAINED,106,rx-'mend,rI-'BILS,5
AFTERNOON,106,.@f-tR-'nun,.IF-tr-'LrL,1
CLOSED,109,klozd,KLrtS,1
AGREEMENT,106,x-'gri-mxnt,I-'KrI-BILt,1
APPLIED,106,x-'plAd,I-'BLIS,2
HARDLY,106,'hard-li,'KcrS-LI,2
WRITE,106,rAt,rIt,13
SCENE,106,sin,tIL,25
FACTORS,106,'f@k-tRz,'FIK-trt,2
RHODE,105,rod,rrS,4
PROFESSIONAL,105,prx-'fE-Sx-nxl,BrI-'FI-SI-LIL,2
HEALTH,105,hElT,KILT,1
WON'T,105,wont,wrLt,1
SEASON,105,'si-zxn,'tI-tIL,10
SUGGESTED,105,sxg-'JE-stxd,tIK-'SI-ttIS,1
REACH,105,riC,rIS,12
MARRIED,105,'mEr-id,'BIr-IS,4
DRIVE,105,drAv,SrIF,2
INTERESTED,105,'In-trx-stxd,'IL-trI-ttIS,1
STATION,105,'ste-Sxn,'ttI-SIL,1
BECOMES,104,bx-'k^mz,BI-'KIBt,1
PLAYED,104,pled,BLIS,13
SPENT,104,spEnt,tBILt,6
ROLE,104,rol,rrL,4
COVERED,104,'k^-vRd,'KI-FrS,1
ATTACK,104,x-'t@k,I-'tIK,1
I'D,104,Ad,IS,12
EIGHT,104,et,It,14
CURRENT,104,'kR-xnt,'Kr-ILt,1
DESPITE,104,dx-'spAt,SI-'tBIt,3
COUNCIL,103,'kWn-sxl,'KWL-tIL,1
TEETH,103,tiT,tIT,5
MACHINE,103,mx-'Sin,BI-'SIL,2
ORIGINAL,103,xr-'I-Jx-nxl,Ir-'I-SI-LIL,1
REASONS,103,'ri-zxnz,'rI-tILt,4
UNIT,103,'yu-nxt,'Kr-LIt,1
STUDIES,103,'st^-diz,'ttI-SIt,4
BUILT,103,bIlt,BILt,37
DATE,103,det,SIt,26
EXACTLY,103,Ek-'s@kt-li,IK-'tIKt-LI,1
COMMISSION,103,kx-'mI-Sxn,KI-'BI-SIL,1
RACE,107,res,rIt,13
MOUTH,103,mWT,BWT,1
RELATIONS,102,rx-'le-Sxnz,rI-'LI-SILt,2
PREPARED,102,prx-'pErd,BrI-'BIrS,1
DEMAND,102,dx-'m@nd,SI-'BILS,2
NEWS,102,nuz,Lrt,10
RELATED,102,rx-'le-dxd,rI-'LI-SIS,1
SUPPLY,102,sx-'plA,tI-'BLI,1
RATES,102,rets,rItt,7
RISE,102,rAz,rIt,13
TREES,101,triz,trIt,10
STANDING,101,'st@n-dIG,'ttIL-SIK,1
UNLESS,101,xn-'lEs,IL-'LIt,1
SUNDAY,101,'s^n-de,'tIL-SI,2
PLAYING,101,'ple-IG,'BLI-IK,2
OFFICER,101,'c-fx-sR,'c-FI-tr,1
EVENTS,101,x-'vEnts,I-'FILtt,1
RAISED,101,rezd,rItS,1
DIRECTOR,101,dA-'rEk-tR,SI-'rIK-tr,1
JAMES,101,Jemz,SIBt,16
DROPPED,101,drapt,SrcBt,2
BIT,101,bIt,BIt,44
FACILITIES,100,fx-'sI-lx-tiz,FI-'tI-LI-tIt,1
GAS,100,g@s,KIt,33
WALK,100,wck,wcK,2
SIDES,100,sAdz,tISt,4
MEANT,100,mEnt,BILt,37
CLAY,100,kle,KLI,2
THOMAS,100,'ta-mxs,'tc-BIt,1
TALKING,100,'tc-kIG,'tc-KIK,1
DOCTOR,292,'dak-tR,'ScK-tr,1
ENERGY,100,'E-nR-Ji,'I-Lr-SI,2
PLACES,100,'ple-sxz,'BLI-tIt,1
HADN'T,99,'h@-dxnt,'KI-SILt,6
JUNE,99,Jun,SrL,10
GLASS,99,gl@s,KLIt,5
ACTUAL,99,'@k-CU-xl,'IK-Sr-IL,1
TECHNIQUES,99,.tEk-'niks,.tIK-'LIKt,1
FILLED,99,fIld,FILS,13
JAZZ,103,J@z,SIt,26
KNOWS,99,noz,Lrt,10
POET,99,'po-xt,'Br-It,1
CAUGHT,98,kct,Kct,9
STYLE,98,'stA-xl,'ttI-IL,1
POPULAR,98,'pa-pyU-lR,'Bc-BKr-Lr,1
CONCERN,98,kxn-'sRn,KIL-'trL,1
INSTITUTIONS,98,.In-stx-'tu-Sxnz,.IL-ttI-'tr-SILt,1
MASS,98,m@s,BIt,44
SHARE,98,SEr,SIr,7
FIGHT,98,fAt,FIt,16
BRIDGE,98,brIJ,BrIS,12
HAPPY,98,'h@-pi,'KI-BI,11
CLAIM,98,klem,KLIB,10
CHICAGO,98,Sx-'ka-.go,SI-'Kc-.Kr,1
HE'D,98,hid,KIS,27
MATERIALS,97,mx-'tir-i-xlz,BI-'tIr-I-ILt,1
FOLLOW,97,'fa-.lo,'Fc-.Lr,1
RADIATION,97,.re-di-'e-Sxn,.rI-SI-'I-SIL,1
CATTLE,97,'k@-dxl,'KI-SIL,9
INCLUDED,97,In-'klu-dxd,IL-'KLr-SIS,1
COMMUNIST,97,'ka-myU-nxst,'Kc-BKr-LItt,1
THOUSAND,334,'TW-zxnd,'TW-tILS,1
CHRIST,97,krAst,KrItt,5
STATUS,97,'st@-dxs,'ttI-SIt,4
SUPPOSE,97,sx-'poz,tI-'Brt,1
HEAT,97,hit,KIt,33
ENTERED,97,'En-tRd,'IL-trS,2
ISN'T,97,'I-zxnt,'I-tILt,2
DOLLARS,353,'da-lRz,'Sc-Lrt,1
CONFERENCE,96,'kan-frxns,'KcL-FrILt,1
CONSIDERABLE,96,kxn-'sI-dx-rx-bxl,KIL-'tI-SI-rI-BIL,1
ACCEPTED,96,xk-'sEp-txd,IK-'tIB-tIS,1
BEHAVIOR,99,bx-'hev-yR,BI-'KIF-Kr,1
BOOKS,96,bUks,BrKt,5
PRIMARY,96,'prA-mEr-i,'BrI-BIr-I,1
OPINION,96,x-'pIn-yxn,I-'BIL-KIL,1
CHARLES,96,Carlz,ScrLt,1
USUAL,96,'yu-ZU-xl,'Kr-Sr-IL,1
CHURCHES,96,'CR-Cxz,'Sr-SIt,3
FILM,96,fIlm,FILB,1
SITTING,96,'sI-dIG,'tI-SIK,7
GIVING,101,'gI-vIG,'KI-FIK,5
12,174,twElv,twILF,1
FUNDS,95,f^ndz,FILSt,3
SIR,95,sR,tr,8
WAIT,95,wet,wIt,11
SUCCESSFUL,95,sxk-'sEs-fxl,tIK-'tIt-FIL,1
HELL,95,hEl,KIL,31
ATTEMPT,95,x-'tEmt,I-'tIBt,1
SEA,95,si,tI,5
OIL,95,Ol,rL,4
PROPER,95,'pra-pR,'Brc-Br,1
CHANGED,95,CenJd,SILSS,1
MARRIAGE,95,'mEr-xJ,'BIr-IS,4
PARK,94,park,BcrK,5
HIGHLY,94,'hA-li,'KI-LI,14
CONSTRUCTION,94,kxn-'str^k-Sxn,KIL-'ttrIK-SIL,2
TRADITION,94,trx-'dI-Sxn,trI-'SI-SIL,1
7,257,'sE-vxn,'tI-FIL,4
SIGN,94,sAn,tIL,25
WORTH,94,wRT,wrT,1
EVERYONE,94,'E-vri-.w^n,'I-FrI-.wIL,1
SOURCE,94,scrs,tcrt,5
SHOWS,94,Soz,Srt,21
DISCUSSION,94,dx-'sk^-Sxn,SI-'tKI-SIL,1
PRACTICE,94,'pr@k-txs,'BrIK-tIt,1
ARM,100,arm,crB,3
SOMEONE,94,'s^m-w^n,'tIB-wIL,1
LORD,93,lcrd,LcrS,5
ANNUAL,93,'@n-yU-xl,'IL-Kr-IL,1
AUTHORITY,93,x-'Tcr-x-ti,I-'Tcr-I-tI,1
SUCCESS,93,sxk-'sEs,tIK-'tIt,1
PROJECT,93,'pra-.JEkt,'Brc-.SIKt,2
REMAIN,93,rx-'men,rI-'BIL,4
OLDER,93,'ol-dR,'rL-Sr,1
AMERICANS,93,x-'mEr-x-kxnz,I-'BIr-I-KILt,1
PIECES,92,'pi-sxz,'BI-tIt,9
JACK,92,J@k,SIK,26
THIN,92,TIn,TIL,5
PRINCIPAL,92,'prIn-sx-pxl,'BrIL-tI-BIL,1
OBVIOUS,92,'ab-vi-xs,'cB-FI-It,1
TWENTY,254,'twEn-ti,'twIL-tI,1
20,254,'twEn-ti,'twIL-tI,1
LEADERSHIP,92,'li-dR-.SIp,'LI-Sr-.SIB,1
FELL,92,fEl,FIL,17
DINNER,91,'dI-nR,'SI-Lr,5
COMPLEX,91,'kam-.plEks,'KcB-.BLIKt,1
RECORDS,91,'rE-kRdz,'rI-KrSt,2
ENTIRELY,91,En-'tA-R-li,IL-'tI-r-LI,1
CONDITION,91,kxn-'dI-Sxn,KIL-'SI-SIL,1
PARENTS,91,'pEr-xnts,'BIr-ILtt,1
OBJECTIVE,91,xb-'JEk-txv,IB-'SIK-tIF,1
MIKE,91,mAk,BIK,31
STRUCTURE,91,'str^k-CR,'ttrIK-Sr,2
CIVIL,91,'sI-vxl,'tI-FIL,4
MEASURE,91,'mE-ZR,'BI-Sr,17
FREQUENTLY,91,'fri-kwxnt-li,'FrI-KwILt-LI,1
WEIGHT,91,wet,wIt,11
MANAGEMENT,98,'m@-nxJ-mxnt,'BI-LIS-BILt,2
SECURITY,91,sx-'kyUr-x-ti,tI-'KKrr-I-tI,1
BASE,91,bes,BIt,44
CORPORATION,101,.kcr-px-'re-Sxn,.Kcr-BI-'rI-SIL,1
PRODUCED,90,prx-'dust,BrI-'Srtt,1
PURPOSES,90,'pR-px-sxz,'Br-BI-tIt,1
NOTED,90,'no-dxd,'Lr-SIS,3
CAUSED,90,kczd,KctS,1
DANCE,90,d@ns,SILt,20
YOU'LL,90,yul,KrL,17
EQUAL,90,'i-kwxl,'I-KwIL,1
KITCHEN,90,'kI-Cxn,'KI-SIL,9
BALANCE,90,'b@-lxns,'BI-LILt,6
PUBLISHED,89,'p^b-lxSt,'BIB-LISt,1
LONDON,89,'l^n-dxn,'LIL-SIL,3
FAMOUS,89,'fe-mxs,'FI-BIt,1
PASS,89,p@s,BIt,44
CLOTHES,89,kloDz,KLrTt,1
DEVELOP,89,dx-'vE-lxp,SI-'FI-LIB,1
QUICKLY,89,'kwI-kli,'KwI-KLI,1
REGARD,89,rx-'gard,rI-'KcrS,1
FAILURE,89,'fel-yUr,'FIL-Krr,1
GOES,89,goz,Krt,16
NAMES,92,nemz,LIBt,10
KEY,88,ki,KI,11
BOTTOM,88,'ba-dxm,'Bc-SIB,1
LEAVING,88,'li-vIG,'LI-FIK,4
RELATIONSHIP,88,rx-'le-Sxn-.SIp,rI-'LI-SIL-.SIB,1
LAWS,88,lcz,Lct,5
PAIN,88,pen,BIL,33
ENEMY,88,'E-nx-mi,'I-LI-BI,2
ANNOUNCED,88,x-'nWnst,I-'LWLtt,1
SOURCES,88,'scr-sxz,'tcr-tIt,1
MANAGER,88,'m@-nx-JR,'BI-LI-Sr,1
CHECK,88,CEk,SIK,26
KING,88,kIG,KIK,21
GREATEST,88,'gre-dxst,'KrI-SItt,2
CARRY,88,'kEr-i,'KIr-I,3
POETRY,92,'po-x-tri,'Br-I-trI,1
MOREOVER,88,.mcr-'o-vR,.Bcr-'r-Fr,1
BREAK,88,brek,BrIK,8
ACTIVE,95,'@k-txv,'IK-tIF,1
COVER,88,'k^-vR,'KI-Fr,4
DOESN'T,88,'d^-zxnt,'SI-tILt,3
